fixation_counter	text_id	simulation_id	foveal_word	foveal_word_index	foveal_word_frequency	foveal_word_predictability	foveal_word_length	foveal_word_threshold	stimulus	trial_words	eye_position	attentional_width	saccade_type	saccade_error	saccade_distance	saccade_cause	recognition_cycle	cycle_of_recognition	fixation_duration	recognized_word_at_foveal_position	recognized_words
0	0	0	nunca	0	4.7254378951	0	5	0.57	nunca me pasaron cosas	['nunca', 'me', 'pasaron', 'cosas', 'raras', 'me', 'refiero', 'a', 'historias', 'de', 'fantasmas', 'o', 'de', 'gente', 'que', 'tiene', 'premoniciones', 'nunca', 'o', 'casi', 'nunca', 'viví', 'esa', 'clase', 'de', 'experiencias', 'a', 'no', 'ser', 'por', 'esa', 'vez', 'fue', 'una', 'sola', 'vez', 'pero', 'me', 'marcó', 'para', 'siempre', 'terminé', 'el', 'secundario', 'en', '1960', 'justo', 'cuando', 'los', 'movimientos', 'estudiantiles', 'estaban', 'en', 'auge', 'fui', 'hippie', 'me', 'negué', 'a', 'ir', 'a', 'la', 'universidad', 'y', 'empecé', 'a', 'pasar', 'los', 'días', 'deambulando', 'por', 'japón', 'haciendo', 'changas', 'y', 'trabajos', 'manuales', 'convencido', 'de', 'que', 'los', 'oficios', 'eran', 'la', 'forma', 'de', 'vida', 'más', 'honrada', 'y', 'uno', 'de', 'los', 'trabajos', 'que', 'tuve', 'fue', 'como', 'guardia', 'nocturno', 'en', 'una', 'secundaria', 'la', 'tarea', 'era', 'fácil', 'de', 'día', 'dormía', 'en', 'la', 'oficina', 'del', 'conserje', 'y', 'de', 'noche', 'tenía', 'que', 'dar', 'dos', 'vueltas', 'enteras', 'a', 'la', 'escuela', 'el', 'resto', 'del', 'tiempo', 'escuchaba', 'discos', 'en', 'la', 'sala', 'de', 'música', 'leía', 'en', 'la', 'biblioteca', 'y', 'jugaba', 'básquet', 'solo', 'en', 'el', 'gimnasio', 'tenía', 'miedo', 'para', 'nada', 'a', 'los', 'diecinueve', 'años', 'sos', 'invencible', 'la', 'cuestión', 'es', 'que', 'todos', 'los', 'días', 'cumplía', 'con', 'mi', 'rutina', 'la', 'primera', 'vuelta', 'era', 'a', 'las', 'nueve', 'de', 'la', 'noche', 'y', 'la', 'segunda', 'a', 'las', 'tres', 'de', 'la', 'mañana', 'llevaba', 'una', 'linterna', 'en', 'una', 'mano', 'y', 'un', 'bate', 'de', 'béisbol', 'en', 'la', 'otra', 'había', 'practicado', 'béisbol', 'en', 'el', 'colegio', 'así', 'que', 'me', 'sentía', 'confiado', 'de', 'poder', 'usarlo']	2	5.0		0.0	0.0	0	6.0	"[ 6  1  5  7 -1  1 -1 -1 -1  6 -1 -1  4 -1  0 -1 -1  3 -1  4  5  2 -1  5
  9 -1 -1  2  4  0  6  2  0  2  7  0  5  1  3 -1  7  2  1 -1  1  0  5 -1
  1 -1 -1 -1  2  7  0  6  1  4  0  5 -1  2 -1  3  3  3 -1  1  2 -1  0  1
 -1 -1  2 -1  3 -1  3  0  4 -1  5  2  4  0  3  1 -1  2  1  6  0 -1  1  3
  2  3 -1 -1  2  2 -1  3 14 -1  1  2  3  9  0  3  8  1  9  2  3  5  6 10
  6  1  5 -1 -1  3  4  2 -1  0  4 -1 -1  2  0 -1  5  1  4  0  2  7  1  4
  4  5  1  1 10  4  6 -1  3 -1  2 -1  2 -1 -1  3  5 -1  5 -1  1  6  6  4
  0  2  2 -1 -1  0 -1  1 -1  1  2  7  1  3 -1 -1  1  4  1  1  7 -1  1 10
  0  1  5  0  4  2  7  0  0  0  0 -1 -1  3  0  2  7  1  4  0 -1 -1  5  2
  4]"	300	nunca	"['nunca' 'me' 'pasaron' 'cosas' None 'me' None None None 'de' None None
 'de' None 'que' None None 'nunca' None 'casi' 'nunca' 'viví' None 'clase'
 'de' None None 'no' 'ser' 'que' 'vez' 'vez' 'fue' 'una' 'sola' 'vez'
 'pero' 'me' 'marcó' None 'siempre' 'terminé' 'el' None 'en' '1960'
 'justo' None 'los' None None None 'en' 'auge' 'fui' 'hippie' 'me' 'negué'
 'a' 'ir' None 'la' None 'y' 'empecé' 'a' None 'los' 'días' None 'por'
 'japón' None None 'y' None 'manuales' None 'de' 'que' 'los' None 'eran'
 'la' 'forma' 'de' 'vida' 'más' None 'y' 'uno' 'de' 'los' None 'que'
 'tuve' 'fue' 'como' None None 'en' 'una' None 'la' 'fácil' None 'fácil'
 'de' 'día' 'dormía' 'en' 'la' 'oficina' 'del' 'conserje' 'y' 'de' 'noche'
 'tenía' 'que' 'que' 'dos' 'vueltas' None None 'la' 'escuela' 'el' None
 'del' 'tiempo' None None 'en' 'la' None 'de' 'música' 'leía' 'en' 'la'
 'biblioteca' 'y' 'jugaba' 'básquet' 'solo' 'en' 'el' 'gimnasio' 'tenía'
 'miedo' None 'nada' None 'los' None 'años' None None 'la' 'cuestión' None
 'que' None 'los' 'días' 'cumplía' 'con' 'mi' 'rutina' 'la' None None
 'las' None 'las' None 'la' 'la' 'noche' 'y' 'la' None None 'las' 'tres'
 'de' 'la' 'mañana' None 'una' 'linterna' 'en' 'una' 'mano' 'y' 'un'
 'bate' 'de' 'béisbol' 'en' 'la' 'otra' None None 'béisbol' 'en' 'el'
 'colegio' 'así' 'que' 'me' None None 'de' 'poder' 'usarlo']"
1	0	0	pasaron	2	3.0599418881	0	7	0.57	me pasaron cosas raras me	['nunca', 'me', 'pasaron', 'cosas', 'raras', 'me', 'refiero', 'a', 'historias', 'de', 'fantasmas', 'o', 'de', 'gente', 'que', 'tiene', 'premoniciones', 'nunca', 'o', 'casi', 'nunca', 'viví', 'esa', 'clase', 'de', 'experiencias', 'a', 'no', 'ser', 'por', 'esa', 'vez', 'fue', 'una', 'sola', 'vez', 'pero', 'me', 'marcó', 'para', 'siempre', 'terminé', 'el', 'secundario', 'en', '1960', 'justo', 'cuando', 'los', 'movimientos', 'estudiantiles', 'estaban', 'en', 'auge', 'fui', 'hippie', 'me', 'negué', 'a', 'ir', 'a', 'la', 'universidad', 'y', 'empecé', 'a', 'pasar', 'los', 'días', 'deambulando', 'por', 'japón', 'haciendo', 'changas', 'y', 'trabajos', 'manuales', 'convencido', 'de', 'que', 'los', 'oficios', 'eran', 'la', 'forma', 'de', 'vida', 'más', 'honrada', 'y', 'uno', 'de', 'los', 'trabajos', 'que', 'tuve', 'fue', 'como', 'guardia', 'nocturno', 'en', 'una', 'secundaria', 'la', 'tarea', 'era', 'fácil', 'de', 'día', 'dormía', 'en', 'la', 'oficina', 'del', 'conserje', 'y', 'de', 'noche', 'tenía', 'que', 'dar', 'dos', 'vueltas', 'enteras', 'a', 'la', 'escuela', 'el', 'resto', 'del', 'tiempo', 'escuchaba', 'discos', 'en', 'la', 'sala', 'de', 'música', 'leía', 'en', 'la', 'biblioteca', 'y', 'jugaba', 'básquet', 'solo', 'en', 'el', 'gimnasio', 'tenía', 'miedo', 'para', 'nada', 'a', 'los', 'diecinueve', 'años', 'sos', 'invencible', 'la', 'cuestión', 'es', 'que', 'todos', 'los', 'días', 'cumplía', 'con', 'mi', 'rutina', 'la', 'primera', 'vuelta', 'era', 'a', 'las', 'nueve', 'de', 'la', 'noche', 'y', 'la', 'segunda', 'a', 'las', 'tres', 'de', 'la', 'mañana', 'llevaba', 'una', 'linterna', 'en', 'una', 'mano', 'y', 'un', 'bate', 'de', 'béisbol', 'en', 'la', 'otra', 'había', 'practicado', 'béisbol', 'en', 'el', 'colegio', 'así', 'que', 'me', 'sentía', 'confiado', 'de', 'poder', 'usarlo']	6	5.0	wordskip	-0.5879137934718898	9.41208620652811	1		"[ 6  1  5  7 -1  1 -1 -1 -1  6 -1 -1  4 -1  0 -1 -1  3 -1  4  5  2 -1  5
  9 -1 -1  2  4  0  6  2  0  2  7  0  5  1  3 -1  7  2  1 -1  1  0  5 -1
  1 -1 -1 -1  2  7  0  6  1  4  0  5 -1  2 -1  3  3  3 -1  1  2 -1  0  1
 -1 -1  2 -1  3 -1  3  0  4 -1  5  2  4  0  3  1 -1  2  1  6  0 -1  1  3
  2  3 -1 -1  2  2 -1  3 14 -1  1  2  3  9  0  3  8  1  9  2  3  5  6 10
  6  1  5 -1 -1  3  4  2 -1  0  4 -1 -1  2  0 -1  5  1  4  0  2  7  1  4
  4  5  1  1 10  4  6 -1  3 -1  2 -1  2 -1 -1  3  5 -1  5 -1  1  6  6  4
  0  2  2 -1 -1  0 -1  1 -1  1  2  7  1  3 -1 -1  1  4  1  1  7 -1  1 10
  0  1  5  0  4  2  7  0  0  0  0 -1 -1  3  0  2  7  1  4  0 -1 -1  5  2
  4]"	225		"['nunca' 'me' 'pasaron' 'cosas' None 'me' None None None 'de' None None
 'de' None 'que' None None 'nunca' None 'casi' 'nunca' 'viví' None 'clase'
 'de' None None 'no' 'ser' 'que' 'vez' 'vez' 'fue' 'una' 'sola' 'vez'
 'pero' 'me' 'marcó' None 'siempre' 'terminé' 'el' None 'en' '1960'
 'justo' None 'los' None None None 'en' 'auge' 'fui' 'hippie' 'me' 'negué'
 'a' 'ir' None 'la' None 'y' 'empecé' 'a' None 'los' 'días' None 'por'
 'japón' None None 'y' None 'manuales' None 'de' 'que' 'los' None 'eran'
 'la' 'forma' 'de' 'vida' 'más' None 'y' 'uno' 'de' 'los' None 'que'
 'tuve' 'fue' 'como' None None 'en' 'una' None 'la' 'fácil' None 'fácil'
 'de' 'día' 'dormía' 'en' 'la' 'oficina' 'del' 'conserje' 'y' 'de' 'noche'
 'tenía' 'que' 'que' 'dos' 'vueltas' None None 'la' 'escuela' 'el' None
 'del' 'tiempo' None None 'en' 'la' None 'de' 'música' 'leía' 'en' 'la'
 'biblioteca' 'y' 'jugaba' 'básquet' 'solo' 'en' 'el' 'gimnasio' 'tenía'
 'miedo' None 'nada' None 'los' None 'años' None None 'la' 'cuestión' None
 'que' None 'los' 'días' 'cumplía' 'con' 'mi' 'rutina' 'la' None None
 'las' None 'las' None 'la' 'la' 'noche' 'y' 'la' None None 'las' 'tres'
 'de' 'la' 'mañana' None 'una' 'linterna' 'en' 'una' 'mano' 'y' 'un'
 'bate' 'de' 'béisbol' 'en' 'la' 'otra' None None 'béisbol' 'en' 'el'
 'colegio' 'así' 'que' 'me' None None 'de' 'poder' 'usarlo']"
2	0	0	me	1	5.6120290117	0	2	0.57	nunca me pasaron cosas raras	['nunca', 'me', 'pasaron', 'cosas', 'raras', 'me', 'refiero', 'a', 'historias', 'de', 'fantasmas', 'o', 'de', 'gente', 'que', 'tiene', 'premoniciones', 'nunca', 'o', 'casi', 'nunca', 'viví', 'esa', 'clase', 'de', 'experiencias', 'a', 'no', 'ser', 'por', 'esa', 'vez', 'fue', 'una', 'sola', 'vez', 'pero', 'me', 'marcó', 'para', 'siempre', 'terminé', 'el', 'secundario', 'en', '1960', 'justo', 'cuando', 'los', 'movimientos', 'estudiantiles', 'estaban', 'en', 'auge', 'fui', 'hippie', 'me', 'negué', 'a', 'ir', 'a', 'la', 'universidad', 'y', 'empecé', 'a', 'pasar', 'los', 'días', 'deambulando', 'por', 'japón', 'haciendo', 'changas', 'y', 'trabajos', 'manuales', 'convencido', 'de', 'que', 'los', 'oficios', 'eran', 'la', 'forma', 'de', 'vida', 'más', 'honrada', 'y', 'uno', 'de', 'los', 'trabajos', 'que', 'tuve', 'fue', 'como', 'guardia', 'nocturno', 'en', 'una', 'secundaria', 'la', 'tarea', 'era', 'fácil', 'de', 'día', 'dormía', 'en', 'la', 'oficina', 'del', 'conserje', 'y', 'de', 'noche', 'tenía', 'que', 'dar', 'dos', 'vueltas', 'enteras', 'a', 'la', 'escuela', 'el', 'resto', 'del', 'tiempo', 'escuchaba', 'discos', 'en', 'la', 'sala', 'de', 'música', 'leía', 'en', 'la', 'biblioteca', 'y', 'jugaba', 'básquet', 'solo', 'en', 'el', 'gimnasio', 'tenía', 'miedo', 'para', 'nada', 'a', 'los', 'diecinueve', 'años', 'sos', 'invencible', 'la', 'cuestión', 'es', 'que', 'todos', 'los', 'días', 'cumplía', 'con', 'mi', 'rutina', 'la', 'primera', 'vuelta', 'era', 'a', 'las', 'nueve', 'de', 'la', 'noche', 'y', 'la', 'segunda', 'a', 'las', 'tres', 'de', 'la', 'mañana', 'llevaba', 'una', 'linterna', 'en', 'una', 'mano', 'y', 'un', 'bate', 'de', 'béisbol', 'en', 'la', 'otra', 'había', 'practicado', 'béisbol', 'en', 'el', 'colegio', 'así', 'que', 'me', 'sentía', 'confiado', 'de', 'poder', 'usarlo']	6	5.0	regression	0.022938996121708605	-5.977061003878291	0	1.0	"[ 6  1  5  7 -1  1 -1 -1 -1  6 -1 -1  4 -1  0 -1 -1  3 -1  4  5  2 -1  5
  9 -1 -1  2  4  0  6  2  0  2  7  0  5  1  3 -1  7  2  1 -1  1  0  5 -1
  1 -1 -1 -1  2  7  0  6  1  4  0  5 -1  2 -1  3  3  3 -1  1  2 -1  0  1
 -1 -1  2 -1  3 -1  3  0  4 -1  5  2  4  0  3  1 -1  2  1  6  0 -1  1  3
  2  3 -1 -1  2  2 -1  3 14 -1  1  2  3  9  0  3  8  1  9  2  3  5  6 10
  6  1  5 -1 -1  3  4  2 -1  0  4 -1 -1  2  0 -1  5  1  4  0  2  7  1  4
  4  5  1  1 10  4  6 -1  3 -1  2 -1  2 -1 -1  3  5 -1  5 -1  1  6  6  4
  0  2  2 -1 -1  0 -1  1 -1  1  2  7  1  3 -1 -1  1  4  1  1  7 -1  1 10
  0  1  5  0  4  2  7  0  0  0  0 -1 -1  3  0  2  7  1  4  0 -1 -1  5  2
  4]"	225	me	"['nunca' 'me' 'pasaron' 'cosas' None 'me' None None None 'de' None None
 'de' None 'que' None None 'nunca' None 'casi' 'nunca' 'viví' None 'clase'
 'de' None None 'no' 'ser' 'que' 'vez' 'vez' 'fue' 'una' 'sola' 'vez'
 'pero' 'me' 'marcó' None 'siempre' 'terminé' 'el' None 'en' '1960'
 'justo' None 'los' None None None 'en' 'auge' 'fui' 'hippie' 'me' 'negué'
 'a' 'ir' None 'la' None 'y' 'empecé' 'a' None 'los' 'días' None 'por'
 'japón' None None 'y' None 'manuales' None 'de' 'que' 'los' None 'eran'
 'la' 'forma' 'de' 'vida' 'más' None 'y' 'uno' 'de' 'los' None 'que'
 'tuve' 'fue' 'como' None None 'en' 'una' None 'la' 'fácil' None 'fácil'
 'de' 'día' 'dormía' 'en' 'la' 'oficina' 'del' 'conserje' 'y' 'de' 'noche'
 'tenía' 'que' 'que' 'dos' 'vueltas' None None 'la' 'escuela' 'el' None
 'del' 'tiempo' None None 'en' 'la' None 'de' 'música' 'leía' 'en' 'la'
 'biblioteca' 'y' 'jugaba' 'básquet' 'solo' 'en' 'el' 'gimnasio' 'tenía'
 'miedo' None 'nada' None 'los' None 'años' None None 'la' 'cuestión' None
 'que' None 'los' 'días' 'cumplía' 'con' 'mi' 'rutina' 'la' None None
 'las' None 'las' None 'la' 'la' 'noche' 'y' 'la' None None 'las' 'tres'
 'de' 'la' 'mañana' None 'una' 'linterna' 'en' 'una' 'mano' 'y' 'un'
 'bate' 'de' 'béisbol' 'en' 'la' 'otra' None None 'béisbol' 'en' 'el'
 'colegio' 'así' 'que' 'me' None None 'de' 'poder' 'usarlo']"
3	0	0	pasaron	2	3.0599418881	0	7	0.57	me pasaron cosas raras me	['nunca', 'me', 'pasaron', 'cosas', 'raras', 'me', 'refiero', 'a', 'historias', 'de', 'fantasmas', 'o', 'de', 'gente', 'que', 'tiene', 'premoniciones', 'nunca', 'o', 'casi', 'nunca', 'viví', 'esa', 'clase', 'de', 'experiencias', 'a', 'no', 'ser', 'por', 'esa', 'vez', 'fue', 'una', 'sola', 'vez', 'pero', 'me', 'marcó', 'para', 'siempre', 'terminé', 'el', 'secundario', 'en', '1960', 'justo', 'cuando', 'los', 'movimientos', 'estudiantiles', 'estaban', 'en', 'auge', 'fui', 'hippie', 'me', 'negué', 'a', 'ir', 'a', 'la', 'universidad', 'y', 'empecé', 'a', 'pasar', 'los', 'días', 'deambulando', 'por', 'japón', 'haciendo', 'changas', 'y', 'trabajos', 'manuales', 'convencido', 'de', 'que', 'los', 'oficios', 'eran', 'la', 'forma', 'de', 'vida', 'más', 'honrada', 'y', 'uno', 'de', 'los', 'trabajos', 'que', 'tuve', 'fue', 'como', 'guardia', 'nocturno', 'en', 'una', 'secundaria', 'la', 'tarea', 'era', 'fácil', 'de', 'día', 'dormía', 'en', 'la', 'oficina', 'del', 'conserje', 'y', 'de', 'noche', 'tenía', 'que', 'dar', 'dos', 'vueltas', 'enteras', 'a', 'la', 'escuela', 'el', 'resto', 'del', 'tiempo', 'escuchaba', 'discos', 'en', 'la', 'sala', 'de', 'música', 'leía', 'en', 'la', 'biblioteca', 'y', 'jugaba', 'básquet', 'solo', 'en', 'el', 'gimnasio', 'tenía', 'miedo', 'para', 'nada', 'a', 'los', 'diecinueve', 'años', 'sos', 'invencible', 'la', 'cuestión', 'es', 'que', 'todos', 'los', 'días', 'cumplía', 'con', 'mi', 'rutina', 'la', 'primera', 'vuelta', 'era', 'a', 'las', 'nueve', 'de', 'la', 'noche', 'y', 'la', 'segunda', 'a', 'las', 'tres', 'de', 'la', 'mañana', 'llevaba', 'una', 'linterna', 'en', 'una', 'mano', 'y', 'un', 'bate', 'de', 'béisbol', 'en', 'la', 'otra', 'había', 'practicado', 'béisbol', 'en', 'el', 'colegio', 'así', 'que', 'me', 'sentía', 'confiado', 'de', 'poder', 'usarlo']	7	4.0	forward	0.0925974479465336	6.092597447946534	0		"[ 6  1  5  7 -1  1 -1 -1 -1  6 -1 -1  4 -1  0 -1 -1  3 -1  4  5  2 -1  5
  9 -1 -1  2  4  0  6  2  0  2  7  0  5  1  3 -1  7  2  1 -1  1  0  5 -1
  1 -1 -1 -1  2  7  0  6  1  4  0  5 -1  2 -1  3  3  3 -1  1  2 -1  0  1
 -1 -1  2 -1  3 -1  3  0  4 -1  5  2  4  0  3  1 -1  2  1  6  0 -1  1  3
  2  3 -1 -1  2  2 -1  3 14 -1  1  2  3  9  0  3  8  1  9  2  3  5  6 10
  6  1  5 -1 -1  3  4  2 -1  0  4 -1 -1  2  0 -1  5  1  4  0  2  7  1  4
  4  5  1  1 10  4  6 -1  3 -1  2 -1  2 -1 -1  3  5 -1  5 -1  1  6  6  4
  0  2  2 -1 -1  0 -1  1 -1  1  2  7  1  3 -1 -1  1  4  1  1  7 -1  1 10
  0  1  5  0  4  2  7  0  0  0  0 -1 -1  3  0  2  7  1  4  0 -1 -1  5  2
  4]"	275		"['nunca' 'me' 'pasaron' 'cosas' None 'me' None None None 'de' None None
 'de' None 'que' None None 'nunca' None 'casi' 'nunca' 'viví' None 'clase'
 'de' None None 'no' 'ser' 'que' 'vez' 'vez' 'fue' 'una' 'sola' 'vez'
 'pero' 'me' 'marcó' None 'siempre' 'terminé' 'el' None 'en' '1960'
 'justo' None 'los' None None None 'en' 'auge' 'fui' 'hippie' 'me' 'negué'
 'a' 'ir' None 'la' None 'y' 'empecé' 'a' None 'los' 'días' None 'por'
 'japón' None None 'y' None 'manuales' None 'de' 'que' 'los' None 'eran'
 'la' 'forma' 'de' 'vida' 'más' None 'y' 'uno' 'de' 'los' None 'que'
 'tuve' 'fue' 'como' None None 'en' 'una' None 'la' 'fácil' None 'fácil'
 'de' 'día' 'dormía' 'en' 'la' 'oficina' 'del' 'conserje' 'y' 'de' 'noche'
 'tenía' 'que' 'que' 'dos' 'vueltas' None None 'la' 'escuela' 'el' None
 'del' 'tiempo' None None 'en' 'la' None 'de' 'música' 'leía' 'en' 'la'
 'biblioteca' 'y' 'jugaba' 'básquet' 'solo' 'en' 'el' 'gimnasio' 'tenía'
 'miedo' None 'nada' None 'los' None 'años' None None 'la' 'cuestión' None
 'que' None 'los' 'días' 'cumplía' 'con' 'mi' 'rutina' 'la' None None
 'las' None 'las' None 'la' 'la' 'noche' 'y' 'la' None None 'las' 'tres'
 'de' 'la' 'mañana' None 'una' 'linterna' 'en' 'una' 'mano' 'y' 'un'
 'bate' 'de' 'béisbol' 'en' 'la' 'otra' None None 'béisbol' 'en' 'el'
 'colegio' 'así' 'que' 'me' None None 'de' 'poder' 'usarlo']"
4	0	0	cosas	3	4.6478619948	0	5	0.57	pasaron cosas raras me refiero	['nunca', 'me', 'pasaron', 'cosas', 'raras', 'me', 'refiero', 'a', 'historias', 'de', 'fantasmas', 'o', 'de', 'gente', 'que', 'tiene', 'premoniciones', 'nunca', 'o', 'casi', 'nunca', 'viví', 'esa', 'clase', 'de', 'experiencias', 'a', 'no', 'ser', 'por', 'esa', 'vez', 'fue', 'una', 'sola', 'vez', 'pero', 'me', 'marcó', 'para', 'siempre', 'terminé', 'el', 'secundario', 'en', '1960', 'justo', 'cuando', 'los', 'movimientos', 'estudiantiles', 'estaban', 'en', 'auge', 'fui', 'hippie', 'me', 'negué', 'a', 'ir', 'a', 'la', 'universidad', 'y', 'empecé', 'a', 'pasar', 'los', 'días', 'deambulando', 'por', 'japón', 'haciendo', 'changas', 'y', 'trabajos', 'manuales', 'convencido', 'de', 'que', 'los', 'oficios', 'eran', 'la', 'forma', 'de', 'vida', 'más', 'honrada', 'y', 'uno', 'de', 'los', 'trabajos', 'que', 'tuve', 'fue', 'como', 'guardia', 'nocturno', 'en', 'una', 'secundaria', 'la', 'tarea', 'era', 'fácil', 'de', 'día', 'dormía', 'en', 'la', 'oficina', 'del', 'conserje', 'y', 'de', 'noche', 'tenía', 'que', 'dar', 'dos', 'vueltas', 'enteras', 'a', 'la', 'escuela', 'el', 'resto', 'del', 'tiempo', 'escuchaba', 'discos', 'en', 'la', 'sala', 'de', 'música', 'leía', 'en', 'la', 'biblioteca', 'y', 'jugaba', 'básquet', 'solo', 'en', 'el', 'gimnasio', 'tenía', 'miedo', 'para', 'nada', 'a', 'los', 'diecinueve', 'años', 'sos', 'invencible', 'la', 'cuestión', 'es', 'que', 'todos', 'los', 'días', 'cumplía', 'con', 'mi', 'rutina', 'la', 'primera', 'vuelta', 'era', 'a', 'las', 'nueve', 'de', 'la', 'noche', 'y', 'la', 'segunda', 'a', 'las', 'tres', 'de', 'la', 'mañana', 'llevaba', 'una', 'linterna', 'en', 'una', 'mano', 'y', 'un', 'bate', 'de', 'béisbol', 'en', 'la', 'otra', 'había', 'practicado', 'béisbol', 'en', 'el', 'colegio', 'así', 'que', 'me', 'sentía', 'confiado', 'de', 'poder', 'usarlo']	8	4.5	forward	1.1578850357588304	2.1578850357588304	0		"[ 6  1  5  7 -1  1 -1 -1 -1  6 -1 -1  4 -1  0 -1 -1  3 -1  4  5  2 -1  5
  9 -1 -1  2  4  0  6  2  0  2  7  0  5  1  3 -1  7  2  1 -1  1  0  5 -1
  1 -1 -1 -1  2  7  0  6  1  4  0  5 -1  2 -1  3  3  3 -1  1  2 -1  0  1
 -1 -1  2 -1  3 -1  3  0  4 -1  5  2  4  0  3  1 -1  2  1  6  0 -1  1  3
  2  3 -1 -1  2  2 -1  3 14 -1  1  2  3  9  0  3  8  1  9  2  3  5  6 10
  6  1  5 -1 -1  3  4  2 -1  0  4 -1 -1  2  0 -1  5  1  4  0  2  7  1  4
  4  5  1  1 10  4  6 -1  3 -1  2 -1  2 -1 -1  3  5 -1  5 -1  1  6  6  4
  0  2  2 -1 -1  0 -1  1 -1  1  2  7  1  3 -1 -1  1  4  1  1  7 -1  1 10
  0  1  5  0  4  2  7  0  0  0  0 -1 -1  3  0  2  7  1  4  0 -1 -1  5  2
  4]"	425		"['nunca' 'me' 'pasaron' 'cosas' None 'me' None None None 'de' None None
 'de' None 'que' None None 'nunca' None 'casi' 'nunca' 'viví' None 'clase'
 'de' None None 'no' 'ser' 'que' 'vez' 'vez' 'fue' 'una' 'sola' 'vez'
 'pero' 'me' 'marcó' None 'siempre' 'terminé' 'el' None 'en' '1960'
 'justo' None 'los' None None None 'en' 'auge' 'fui' 'hippie' 'me' 'negué'
 'a' 'ir' None 'la' None 'y' 'empecé' 'a' None 'los' 'días' None 'por'
 'japón' None None 'y' None 'manuales' None 'de' 'que' 'los' None 'eran'
 'la' 'forma' 'de' 'vida' 'más' None 'y' 'uno' 'de' 'los' None 'que'
 'tuve' 'fue' 'como' None None 'en' 'una' None 'la' 'fácil' None 'fácil'
 'de' 'día' 'dormía' 'en' 'la' 'oficina' 'del' 'conserje' 'y' 'de' 'noche'
 'tenía' 'que' 'que' 'dos' 'vueltas' None None 'la' 'escuela' 'el' None
 'del' 'tiempo' None None 'en' 'la' None 'de' 'música' 'leía' 'en' 'la'
 'biblioteca' 'y' 'jugaba' 'básquet' 'solo' 'en' 'el' 'gimnasio' 'tenía'
 'miedo' None 'nada' None 'los' None 'años' None None 'la' 'cuestión' None
 'que' None 'los' 'días' 'cumplía' 'con' 'mi' 'rutina' 'la' None None
 'las' None 'las' None 'la' 'la' 'noche' 'y' 'la' None None 'las' 'tres'
 'de' 'la' 'mañana' None 'una' 'linterna' 'en' 'una' 'mano' 'y' 'un'
 'bate' 'de' 'béisbol' 'en' 'la' 'otra' None None 'béisbol' 'en' 'el'
 'colegio' 'así' 'que' 'me' None None 'de' 'poder' 'usarlo']"
