fixation_counter	text_id	simulation_id	foveal_word	foveal_word_index	foveal_word_frequency	foveal_word_predictability	foveal_word_length	foveal_word_threshold	stimulus	trial_words	eye_position	attentional_width	saccade_type	saccade_error	saccade_distance	saccade_cause	recognition_cycle	cycle_of_recognition	fixation_duration	recognized_word_at_foveal_position	recognized_words
0	0	0	nunca	0	4.7254378951	0	5	0.3	nunca me pasaron cosas	['nunca', 'me', 'pasaron', 'cosas', 'raras', 'me', 'refiero', 'a', 'historias', 'de', 'fantasmas', 'o', 'de', 'gente', 'que', 'tiene', 'premoniciones', 'nunca', 'o', 'casi', 'nunca', 'viví', 'esa', 'clase', 'de', 'experiencias', 'a', 'no', 'ser', 'por', 'esa', 'vez', 'fue', 'una', 'sola', 'vez', 'pero', 'me', 'marcó', 'para', 'siempre', 'terminé', 'el', 'secundario', 'en', '1960', 'justo', 'cuando', 'los', 'movimientos', 'estudiantiles', 'estaban', 'en', 'auge', 'fui', 'hippie', 'me', 'negué', 'a', 'ir', 'a', 'la', 'universidad', 'y', 'empecé', 'a', 'pasar', 'los', 'días', 'deambulando', 'por', 'japón', 'haciendo', 'changas', 'y', 'trabajos', 'manuales', 'convencido', 'de', 'que', 'los', 'oficios', 'eran', 'la', 'forma', 'de', 'vida', 'más', 'honrada', 'y', 'uno', 'de', 'los', 'trabajos', 'que', 'tuve', 'fue', 'como', 'guardia', 'nocturno', 'en', 'una', 'secundaria', 'la', 'tarea', 'era', 'fácil', 'de', 'día', 'dormía', 'en', 'la', 'oficina', 'del', 'conserje', 'y', 'de', 'noche', 'tenía', 'que', 'dar', 'dos', 'vueltas', 'enteras', 'a', 'la', 'escuela', 'el', 'resto', 'del', 'tiempo', 'escuchaba', 'discos', 'en', 'la', 'sala', 'de', 'música', 'leía', 'en', 'la', 'biblioteca', 'y', 'jugaba', 'básquet', 'solo', 'en', 'el', 'gimnasio', 'tenía', 'miedo', 'para', 'nada', 'a', 'los', 'diecinueve', 'años', 'sos', 'invencible', 'la', 'cuestión', 'es', 'que', 'todos', 'los', 'días', 'cumplía', 'con', 'mi', 'rutina', 'la', 'primera', 'vuelta', 'era', 'a', 'las', 'nueve', 'de', 'la', 'noche', 'y', 'la', 'segunda', 'a', 'las', 'tres', 'de', 'la', 'mañana', 'llevaba', 'una', 'linterna', 'en', 'una', 'mano', 'y', 'un', 'bate', 'de', 'béisbol', 'en', 'la', 'otra', 'había', 'practicado', 'béisbol', 'en', 'el', 'colegio', 'así', 'que', 'me', 'sentía', 'confiado', 'de', 'poder', 'usarlo']	2	5.0		0.0	0.0	0	1.0	"[ 1  3  0  2  1  0  0  2  0  2  0  0  0  0  0  0  0  1  0  0  1  0  3  0
  1  0 -1  0  0  0  0  0  0  0  0  0  0  1  0  2  0 -1  9  1  4  0  1  0
  2  0  0  3  0  1  0  0  0  1  0  0 10  0  0  2  0  3  0  0  0  4  0  0
  0  0  4  0  0  1  3  0  0  0  4  0  0  0  0  0  1  0  0  0  0  0  0  1
  0  0  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  1
  0  0  0  1  0  0  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  0  1  0
  5  0  0  0  0  0  2  0  1 -1  0  2  0  0  0  5  0  0  0  0  0  0  0  0
  0  2  0  0  0  0  0  0  0  0  0  0  0  0  3 -1  0  4  0  0  0  0  0  2
  0  2  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  8  0
  1]"	225	nunca	"['nunca' 'me' 'pasaron' 'cosas' 'raras' 'me' 'refiero' 'a' 'historias'
 'de' 'fantasmas' 'o' 'de' 'gente' 'que' 'quedé' 'premoniciones' 'nunca'
 'o' 'casi' 'nunca' 'viví' 'esa' 'clase' 'de' 'experiencias' None 'sr'
 'ser' 'así' 'vez' 'esa' 'fue' 'una' 'sola' 'vez' 'pero' 'me' 'marcó'
 'para' 'siempre' None 'el' 'secundario' 'el' '1960' 'justo' 'cuando'
 'los' 'movimientos' 'estudiantiles' 'estaban' 'en' 'auge' 'fui' 'fiesta'
 'me' 'negué' 'a' 'ir' 'a' 'la' 'universidad' 'y' 'empecé' 'a' 'pasar'
 'los' 'días' 'deambulando' 'por' 'japón' 'hablando' 'changas' 'y'
 'trabajos' 'trabajo' 'convencido' 'de' 'que' 'los' 'oficios' 'eran' 'la'
 'forma' 'de' 'eran' 'más' 'honrada' 'y' 'uno' 'de' 'los' 'diablos' 'que'
 'tuve' 'fue' 'como' 'guardia' 'nocturno' 'en' 'una' 'secundaria' 'la'
 'tarea' 'era' 'fácil' 'la' 'día' 'dormía' 'en' 'la' 'oficina' 'del'
 'conserje' 'y' 'de' 'noche' 'tenía' 'que' 'dar' 'dos' 'vueltas' 'enteras'
 'a' 'la' 'escuela' 'el' 'resto' 'del' 'tiempo' 'escuchaba' 'escucha' 'en'
 'la' 'sala' 'de' 'música' 'leía' 'en' 'la' 'biblioteca' 'y' 'jugaba'
 'básquet' 'solo' 'en' 'el' 'básquet' 'tenía' 'miedo' 'para' 'nada' None
 'los' 'diecinueve' 'años' 'los' 'diecinueve' 'la' 'cuestión' 'es' 'que'
 'todos' 'los' 'días' 'cumplía' 'con' 'mi' 'rutina' 'la' 'rutina'
 'primera' 'era' 'a' 'las' 'nueve' 'la' 'la' 'noche' 'y' 'ya' 'segunda'
 None 'las' 'tres' 'de' 'la' 'mañana' 'manuales' 'una' 'linterna' 'en'
 'una' 'mano' 'y' 'un' 'bate' 'de' 'béisbol' 'en' 'la' 'otra' 'había'
 'practicado' 'béisbol' 'en' 'el' 'colegio' 'así' 'que' 'me' 'colegio'
 'confiado' 'de' 'poder' 'usarlo']"
1	0	0	pasaron	2	3.0599418881	0	7	0.3	me pasaron cosas raras me	['nunca', 'me', 'pasaron', 'cosas', 'raras', 'me', 'refiero', 'a', 'historias', 'de', 'fantasmas', 'o', 'de', 'gente', 'que', 'tiene', 'premoniciones', 'nunca', 'o', 'casi', 'nunca', 'viví', 'esa', 'clase', 'de', 'experiencias', 'a', 'no', 'ser', 'por', 'esa', 'vez', 'fue', 'una', 'sola', 'vez', 'pero', 'me', 'marcó', 'para', 'siempre', 'terminé', 'el', 'secundario', 'en', '1960', 'justo', 'cuando', 'los', 'movimientos', 'estudiantiles', 'estaban', 'en', 'auge', 'fui', 'hippie', 'me', 'negué', 'a', 'ir', 'a', 'la', 'universidad', 'y', 'empecé', 'a', 'pasar', 'los', 'días', 'deambulando', 'por', 'japón', 'haciendo', 'changas', 'y', 'trabajos', 'manuales', 'convencido', 'de', 'que', 'los', 'oficios', 'eran', 'la', 'forma', 'de', 'vida', 'más', 'honrada', 'y', 'uno', 'de', 'los', 'trabajos', 'que', 'tuve', 'fue', 'como', 'guardia', 'nocturno', 'en', 'una', 'secundaria', 'la', 'tarea', 'era', 'fácil', 'de', 'día', 'dormía', 'en', 'la', 'oficina', 'del', 'conserje', 'y', 'de', 'noche', 'tenía', 'que', 'dar', 'dos', 'vueltas', 'enteras', 'a', 'la', 'escuela', 'el', 'resto', 'del', 'tiempo', 'escuchaba', 'discos', 'en', 'la', 'sala', 'de', 'música', 'leía', 'en', 'la', 'biblioteca', 'y', 'jugaba', 'básquet', 'solo', 'en', 'el', 'gimnasio', 'tenía', 'miedo', 'para', 'nada', 'a', 'los', 'diecinueve', 'años', 'sos', 'invencible', 'la', 'cuestión', 'es', 'que', 'todos', 'los', 'días', 'cumplía', 'con', 'mi', 'rutina', 'la', 'primera', 'vuelta', 'era', 'a', 'las', 'nueve', 'de', 'la', 'noche', 'y', 'la', 'segunda', 'a', 'las', 'tres', 'de', 'la', 'mañana', 'llevaba', 'una', 'linterna', 'en', 'una', 'mano', 'y', 'un', 'bate', 'de', 'béisbol', 'en', 'la', 'otra', 'había', 'practicado', 'béisbol', 'en', 'el', 'colegio', 'así', 'que', 'me', 'sentía', 'confiado', 'de', 'poder', 'usarlo']	7	5.0	wordskip	0.08311546403695858	10.08311546403696	1	0.0	"[ 1  3  0  2  1  0  0  2  0  2  0  0  0  0  0  0  0  1  0  0  1  0  3  0
  1  0 -1  0  0  0  0  0  0  0  0  0  0  1  0  2  0 -1  9  1  4  0  1  0
  2  0  0  3  0  1  0  0  0  1  0  0 10  0  0  2  0  3  0  0  0  4  0  0
  0  0  4  0  0  1  3  0  0  0  4  0  0  0  0  0  1  0  0  0  0  0  0  1
  0  0  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  1
  0  0  0  1  0  0  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  0  1  0
  5  0  0  0  0  0  2  0  1 -1  0  2  0  0  0  5  0  0  0  0  0  0  0  0
  0  2  0  0  0  0  0  0  0  0  0  0  0  0  3 -1  0  4  0  0  0  0  0  2
  0  2  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  8  0
  1]"	200	pasaron	"['nunca' 'me' 'pasaron' 'cosas' 'raras' 'me' 'refiero' 'a' 'historias'
 'de' 'fantasmas' 'o' 'de' 'gente' 'que' 'quedé' 'premoniciones' 'nunca'
 'o' 'casi' 'nunca' 'viví' 'esa' 'clase' 'de' 'experiencias' None 'sr'
 'ser' 'así' 'vez' 'esa' 'fue' 'una' 'sola' 'vez' 'pero' 'me' 'marcó'
 'para' 'siempre' None 'el' 'secundario' 'el' '1960' 'justo' 'cuando'
 'los' 'movimientos' 'estudiantiles' 'estaban' 'en' 'auge' 'fui' 'fiesta'
 'me' 'negué' 'a' 'ir' 'a' 'la' 'universidad' 'y' 'empecé' 'a' 'pasar'
 'los' 'días' 'deambulando' 'por' 'japón' 'hablando' 'changas' 'y'
 'trabajos' 'trabajo' 'convencido' 'de' 'que' 'los' 'oficios' 'eran' 'la'
 'forma' 'de' 'eran' 'más' 'honrada' 'y' 'uno' 'de' 'los' 'diablos' 'que'
 'tuve' 'fue' 'como' 'guardia' 'nocturno' 'en' 'una' 'secundaria' 'la'
 'tarea' 'era' 'fácil' 'la' 'día' 'dormía' 'en' 'la' 'oficina' 'del'
 'conserje' 'y' 'de' 'noche' 'tenía' 'que' 'dar' 'dos' 'vueltas' 'enteras'
 'a' 'la' 'escuela' 'el' 'resto' 'del' 'tiempo' 'escuchaba' 'escucha' 'en'
 'la' 'sala' 'de' 'música' 'leía' 'en' 'la' 'biblioteca' 'y' 'jugaba'
 'básquet' 'solo' 'en' 'el' 'básquet' 'tenía' 'miedo' 'para' 'nada' None
 'los' 'diecinueve' 'años' 'los' 'diecinueve' 'la' 'cuestión' 'es' 'que'
 'todos' 'los' 'días' 'cumplía' 'con' 'mi' 'rutina' 'la' 'rutina'
 'primera' 'era' 'a' 'las' 'nueve' 'la' 'la' 'noche' 'y' 'ya' 'segunda'
 None 'las' 'tres' 'de' 'la' 'mañana' 'manuales' 'una' 'linterna' 'en'
 'una' 'mano' 'y' 'un' 'bate' 'de' 'béisbol' 'en' 'la' 'otra' 'había'
 'practicado' 'béisbol' 'en' 'el' 'colegio' 'así' 'que' 'me' 'colegio'
 'confiado' 'de' 'poder' 'usarlo']"
2	0	0	raras	4	2.7535830589	0	5	0.3	cosas raras me refiero a	['nunca', 'me', 'pasaron', 'cosas', 'raras', 'me', 'refiero', 'a', 'historias', 'de', 'fantasmas', 'o', 'de', 'gente', 'que', 'tiene', 'premoniciones', 'nunca', 'o', 'casi', 'nunca', 'viví', 'esa', 'clase', 'de', 'experiencias', 'a', 'no', 'ser', 'por', 'esa', 'vez', 'fue', 'una', 'sola', 'vez', 'pero', 'me', 'marcó', 'para', 'siempre', 'terminé', 'el', 'secundario', 'en', '1960', 'justo', 'cuando', 'los', 'movimientos', 'estudiantiles', 'estaban', 'en', 'auge', 'fui', 'hippie', 'me', 'negué', 'a', 'ir', 'a', 'la', 'universidad', 'y', 'empecé', 'a', 'pasar', 'los', 'días', 'deambulando', 'por', 'japón', 'haciendo', 'changas', 'y', 'trabajos', 'manuales', 'convencido', 'de', 'que', 'los', 'oficios', 'eran', 'la', 'forma', 'de', 'vida', 'más', 'honrada', 'y', 'uno', 'de', 'los', 'trabajos', 'que', 'tuve', 'fue', 'como', 'guardia', 'nocturno', 'en', 'una', 'secundaria', 'la', 'tarea', 'era', 'fácil', 'de', 'día', 'dormía', 'en', 'la', 'oficina', 'del', 'conserje', 'y', 'de', 'noche', 'tenía', 'que', 'dar', 'dos', 'vueltas', 'enteras', 'a', 'la', 'escuela', 'el', 'resto', 'del', 'tiempo', 'escuchaba', 'discos', 'en', 'la', 'sala', 'de', 'música', 'leía', 'en', 'la', 'biblioteca', 'y', 'jugaba', 'básquet', 'solo', 'en', 'el', 'gimnasio', 'tenía', 'miedo', 'para', 'nada', 'a', 'los', 'diecinueve', 'años', 'sos', 'invencible', 'la', 'cuestión', 'es', 'que', 'todos', 'los', 'días', 'cumplía', 'con', 'mi', 'rutina', 'la', 'primera', 'vuelta', 'era', 'a', 'las', 'nueve', 'de', 'la', 'noche', 'y', 'la', 'segunda', 'a', 'las', 'tres', 'de', 'la', 'mañana', 'llevaba', 'una', 'linterna', 'en', 'una', 'mano', 'y', 'un', 'bate', 'de', 'béisbol', 'en', 'la', 'otra', 'había', 'practicado', 'béisbol', 'en', 'el', 'colegio', 'así', 'que', 'me', 'sentía', 'confiado', 'de', 'poder', 'usarlo']	9	5.0	wordskip	0.023531795000638178	12.023531795000638	1	1.0	"[ 1  3  0  2  1  0  0  2  0  2  0  0  0  0  0  0  0  1  0  0  1  0  3  0
  1  0 -1  0  0  0  0  0  0  0  0  0  0  1  0  2  0 -1  9  1  4  0  1  0
  2  0  0  3  0  1  0  0  0  1  0  0 10  0  0  2  0  3  0  0  0  4  0  0
  0  0  4  0  0  1  3  0  0  0  4  0  0  0  0  0  1  0  0  0  0  0  0  1
  0  0  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  1
  0  0  0  1  0  0  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  0  1  0
  5  0  0  0  0  0  2  0  1 -1  0  2  0  0  0  5  0  0  0  0  0  0  0  0
  0  2  0  0  0  0  0  0  0  0  0  0  0  0  3 -1  0  4  0  0  0  0  0  2
  0  2  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  8  0
  1]"	175	raras	"['nunca' 'me' 'pasaron' 'cosas' 'raras' 'me' 'refiero' 'a' 'historias'
 'de' 'fantasmas' 'o' 'de' 'gente' 'que' 'quedé' 'premoniciones' 'nunca'
 'o' 'casi' 'nunca' 'viví' 'esa' 'clase' 'de' 'experiencias' None 'sr'
 'ser' 'así' 'vez' 'esa' 'fue' 'una' 'sola' 'vez' 'pero' 'me' 'marcó'
 'para' 'siempre' None 'el' 'secundario' 'el' '1960' 'justo' 'cuando'
 'los' 'movimientos' 'estudiantiles' 'estaban' 'en' 'auge' 'fui' 'fiesta'
 'me' 'negué' 'a' 'ir' 'a' 'la' 'universidad' 'y' 'empecé' 'a' 'pasar'
 'los' 'días' 'deambulando' 'por' 'japón' 'hablando' 'changas' 'y'
 'trabajos' 'trabajo' 'convencido' 'de' 'que' 'los' 'oficios' 'eran' 'la'
 'forma' 'de' 'eran' 'más' 'honrada' 'y' 'uno' 'de' 'los' 'diablos' 'que'
 'tuve' 'fue' 'como' 'guardia' 'nocturno' 'en' 'una' 'secundaria' 'la'
 'tarea' 'era' 'fácil' 'la' 'día' 'dormía' 'en' 'la' 'oficina' 'del'
 'conserje' 'y' 'de' 'noche' 'tenía' 'que' 'dar' 'dos' 'vueltas' 'enteras'
 'a' 'la' 'escuela' 'el' 'resto' 'del' 'tiempo' 'escuchaba' 'escucha' 'en'
 'la' 'sala' 'de' 'música' 'leía' 'en' 'la' 'biblioteca' 'y' 'jugaba'
 'básquet' 'solo' 'en' 'el' 'básquet' 'tenía' 'miedo' 'para' 'nada' None
 'los' 'diecinueve' 'años' 'los' 'diecinueve' 'la' 'cuestión' 'es' 'que'
 'todos' 'los' 'días' 'cumplía' 'con' 'mi' 'rutina' 'la' 'rutina'
 'primera' 'era' 'a' 'las' 'nueve' 'la' 'la' 'noche' 'y' 'ya' 'segunda'
 None 'las' 'tres' 'de' 'la' 'mañana' 'manuales' 'una' 'linterna' 'en'
 'una' 'mano' 'y' 'un' 'bate' 'de' 'béisbol' 'en' 'la' 'otra' 'había'
 'practicado' 'béisbol' 'en' 'el' 'colegio' 'así' 'que' 'me' 'colegio'
 'confiado' 'de' 'poder' 'usarlo']"
3	0	0	refiero	6	3.4584867638	0	7	0.3	me refiero a historias de	['nunca', 'me', 'pasaron', 'cosas', 'raras', 'me', 'refiero', 'a', 'historias', 'de', 'fantasmas', 'o', 'de', 'gente', 'que', 'tiene', 'premoniciones', 'nunca', 'o', 'casi', 'nunca', 'viví', 'esa', 'clase', 'de', 'experiencias', 'a', 'no', 'ser', 'por', 'esa', 'vez', 'fue', 'una', 'sola', 'vez', 'pero', 'me', 'marcó', 'para', 'siempre', 'terminé', 'el', 'secundario', 'en', '1960', 'justo', 'cuando', 'los', 'movimientos', 'estudiantiles', 'estaban', 'en', 'auge', 'fui', 'hippie', 'me', 'negué', 'a', 'ir', 'a', 'la', 'universidad', 'y', 'empecé', 'a', 'pasar', 'los', 'días', 'deambulando', 'por', 'japón', 'haciendo', 'changas', 'y', 'trabajos', 'manuales', 'convencido', 'de', 'que', 'los', 'oficios', 'eran', 'la', 'forma', 'de', 'vida', 'más', 'honrada', 'y', 'uno', 'de', 'los', 'trabajos', 'que', 'tuve', 'fue', 'como', 'guardia', 'nocturno', 'en', 'una', 'secundaria', 'la', 'tarea', 'era', 'fácil', 'de', 'día', 'dormía', 'en', 'la', 'oficina', 'del', 'conserje', 'y', 'de', 'noche', 'tenía', 'que', 'dar', 'dos', 'vueltas', 'enteras', 'a', 'la', 'escuela', 'el', 'resto', 'del', 'tiempo', 'escuchaba', 'discos', 'en', 'la', 'sala', 'de', 'música', 'leía', 'en', 'la', 'biblioteca', 'y', 'jugaba', 'básquet', 'solo', 'en', 'el', 'gimnasio', 'tenía', 'miedo', 'para', 'nada', 'a', 'los', 'diecinueve', 'años', 'sos', 'invencible', 'la', 'cuestión', 'es', 'que', 'todos', 'los', 'días', 'cumplía', 'con', 'mi', 'rutina', 'la', 'primera', 'vuelta', 'era', 'a', 'las', 'nueve', 'de', 'la', 'noche', 'y', 'la', 'segunda', 'a', 'las', 'tres', 'de', 'la', 'mañana', 'llevaba', 'una', 'linterna', 'en', 'una', 'mano', 'y', 'un', 'bate', 'de', 'béisbol', 'en', 'la', 'otra', 'había', 'practicado', 'béisbol', 'en', 'el', 'colegio', 'así', 'que', 'me', 'sentía', 'confiado', 'de', 'poder', 'usarlo']	6	5.0	wordskip	-0.6371949297237489	8.36280507027625	1	0.0	"[ 1  3  0  2  1  0  0  2  0  2  0  0  0  0  0  0  0  1  0  0  1  0  3  0
  1  0 -1  0  0  0  0  0  0  0  0  0  0  1  0  2  0 -1  9  1  4  0  1  0
  2  0  0  3  0  1  0  0  0  1  0  0 10  0  0  2  0  3  0  0  0  4  0  0
  0  0  4  0  0  1  3  0  0  0  4  0  0  0  0  0  1  0  0  0  0  0  0  1
  0  0  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  1
  0  0  0  1  0  0  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  0  1  0
  5  0  0  0  0  0  2  0  1 -1  0  2  0  0  0  5  0  0  0  0  0  0  0  0
  0  2  0  0  0  0  0  0  0  0  0  0  0  0  3 -1  0  4  0  0  0  0  0  2
  0  2  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  8  0
  1]"	225	refiero	"['nunca' 'me' 'pasaron' 'cosas' 'raras' 'me' 'refiero' 'a' 'historias'
 'de' 'fantasmas' 'o' 'de' 'gente' 'que' 'quedé' 'premoniciones' 'nunca'
 'o' 'casi' 'nunca' 'viví' 'esa' 'clase' 'de' 'experiencias' None 'sr'
 'ser' 'así' 'vez' 'esa' 'fue' 'una' 'sola' 'vez' 'pero' 'me' 'marcó'
 'para' 'siempre' None 'el' 'secundario' 'el' '1960' 'justo' 'cuando'
 'los' 'movimientos' 'estudiantiles' 'estaban' 'en' 'auge' 'fui' 'fiesta'
 'me' 'negué' 'a' 'ir' 'a' 'la' 'universidad' 'y' 'empecé' 'a' 'pasar'
 'los' 'días' 'deambulando' 'por' 'japón' 'hablando' 'changas' 'y'
 'trabajos' 'trabajo' 'convencido' 'de' 'que' 'los' 'oficios' 'eran' 'la'
 'forma' 'de' 'eran' 'más' 'honrada' 'y' 'uno' 'de' 'los' 'diablos' 'que'
 'tuve' 'fue' 'como' 'guardia' 'nocturno' 'en' 'una' 'secundaria' 'la'
 'tarea' 'era' 'fácil' 'la' 'día' 'dormía' 'en' 'la' 'oficina' 'del'
 'conserje' 'y' 'de' 'noche' 'tenía' 'que' 'dar' 'dos' 'vueltas' 'enteras'
 'a' 'la' 'escuela' 'el' 'resto' 'del' 'tiempo' 'escuchaba' 'escucha' 'en'
 'la' 'sala' 'de' 'música' 'leía' 'en' 'la' 'biblioteca' 'y' 'jugaba'
 'básquet' 'solo' 'en' 'el' 'básquet' 'tenía' 'miedo' 'para' 'nada' None
 'los' 'diecinueve' 'años' 'los' 'diecinueve' 'la' 'cuestión' 'es' 'que'
 'todos' 'los' 'días' 'cumplía' 'con' 'mi' 'rutina' 'la' 'rutina'
 'primera' 'era' 'a' 'las' 'nueve' 'la' 'la' 'noche' 'y' 'ya' 'segunda'
 None 'las' 'tres' 'de' 'la' 'mañana' 'manuales' 'una' 'linterna' 'en'
 'una' 'mano' 'y' 'un' 'bate' 'de' 'béisbol' 'en' 'la' 'otra' 'había'
 'practicado' 'béisbol' 'en' 'el' 'colegio' 'así' 'que' 'me' 'colegio'
 'confiado' 'de' 'poder' 'usarlo']"
4	0	0	historias	8	3.2655253352	0	9	0.3	a historias de fantasmas o	['nunca', 'me', 'pasaron', 'cosas', 'raras', 'me', 'refiero', 'a', 'historias', 'de', 'fantasmas', 'o', 'de', 'gente', 'que', 'tiene', 'premoniciones', 'nunca', 'o', 'casi', 'nunca', 'viví', 'esa', 'clase', 'de', 'experiencias', 'a', 'no', 'ser', 'por', 'esa', 'vez', 'fue', 'una', 'sola', 'vez', 'pero', 'me', 'marcó', 'para', 'siempre', 'terminé', 'el', 'secundario', 'en', '1960', 'justo', 'cuando', 'los', 'movimientos', 'estudiantiles', 'estaban', 'en', 'auge', 'fui', 'hippie', 'me', 'negué', 'a', 'ir', 'a', 'la', 'universidad', 'y', 'empecé', 'a', 'pasar', 'los', 'días', 'deambulando', 'por', 'japón', 'haciendo', 'changas', 'y', 'trabajos', 'manuales', 'convencido', 'de', 'que', 'los', 'oficios', 'eran', 'la', 'forma', 'de', 'vida', 'más', 'honrada', 'y', 'uno', 'de', 'los', 'trabajos', 'que', 'tuve', 'fue', 'como', 'guardia', 'nocturno', 'en', 'una', 'secundaria', 'la', 'tarea', 'era', 'fácil', 'de', 'día', 'dormía', 'en', 'la', 'oficina', 'del', 'conserje', 'y', 'de', 'noche', 'tenía', 'que', 'dar', 'dos', 'vueltas', 'enteras', 'a', 'la', 'escuela', 'el', 'resto', 'del', 'tiempo', 'escuchaba', 'discos', 'en', 'la', 'sala', 'de', 'música', 'leía', 'en', 'la', 'biblioteca', 'y', 'jugaba', 'básquet', 'solo', 'en', 'el', 'gimnasio', 'tenía', 'miedo', 'para', 'nada', 'a', 'los', 'diecinueve', 'años', 'sos', 'invencible', 'la', 'cuestión', 'es', 'que', 'todos', 'los', 'días', 'cumplía', 'con', 'mi', 'rutina', 'la', 'primera', 'vuelta', 'era', 'a', 'las', 'nueve', 'de', 'la', 'noche', 'y', 'la', 'segunda', 'a', 'las', 'tres', 'de', 'la', 'mañana', 'llevaba', 'una', 'linterna', 'en', 'una', 'mano', 'y', 'un', 'bate', 'de', 'béisbol', 'en', 'la', 'otra', 'había', 'practicado', 'béisbol', 'en', 'el', 'colegio', 'así', 'que', 'me', 'sentía', 'confiado', 'de', 'poder', 'usarlo']	6	5.0	wordskip	-0.968196449442221	10.031803550557779	1	0.0	"[ 1  3  0  2  1  0  0  2  0  2  0  0  0  0  0  0  0  1  0  0  1  0  3  0
  1  0 -1  0  0  0  0  0  0  0  0  0  0  1  0  2  0 -1  9  1  4  0  1  0
  2  0  0  3  0  1  0  0  0  1  0  0 10  0  0  2  0  3  0  0  0  4  0  0
  0  0  4  0  0  1  3  0  0  0  4  0  0  0  0  0  1  0  0  0  0  0  0  1
  0  0  0  3  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  0  1
  0  0  0  1  0  0  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  0  1  0
  5  0  0  0  0  0  2  0  1 -1  0  2  0  0  0  5  0  0  0  0  0  0  0  0
  0  2  0  0  0  0  0  0  0  0  0  0  0  0  3 -1  0  4  0  0  0  0  0  2
  0  2  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  8  0
  1]"	275	historias	"['nunca' 'me' 'pasaron' 'cosas' 'raras' 'me' 'refiero' 'a' 'historias'
 'de' 'fantasmas' 'o' 'de' 'gente' 'que' 'quedé' 'premoniciones' 'nunca'
 'o' 'casi' 'nunca' 'viví' 'esa' 'clase' 'de' 'experiencias' None 'sr'
 'ser' 'así' 'vez' 'esa' 'fue' 'una' 'sola' 'vez' 'pero' 'me' 'marcó'
 'para' 'siempre' None 'el' 'secundario' 'el' '1960' 'justo' 'cuando'
 'los' 'movimientos' 'estudiantiles' 'estaban' 'en' 'auge' 'fui' 'fiesta'
 'me' 'negué' 'a' 'ir' 'a' 'la' 'universidad' 'y' 'empecé' 'a' 'pasar'
 'los' 'días' 'deambulando' 'por' 'japón' 'hablando' 'changas' 'y'
 'trabajos' 'trabajo' 'convencido' 'de' 'que' 'los' 'oficios' 'eran' 'la'
 'forma' 'de' 'eran' 'más' 'honrada' 'y' 'uno' 'de' 'los' 'diablos' 'que'
 'tuve' 'fue' 'como' 'guardia' 'nocturno' 'en' 'una' 'secundaria' 'la'
 'tarea' 'era' 'fácil' 'la' 'día' 'dormía' 'en' 'la' 'oficina' 'del'
 'conserje' 'y' 'de' 'noche' 'tenía' 'que' 'dar' 'dos' 'vueltas' 'enteras'
 'a' 'la' 'escuela' 'el' 'resto' 'del' 'tiempo' 'escuchaba' 'escucha' 'en'
 'la' 'sala' 'de' 'música' 'leía' 'en' 'la' 'biblioteca' 'y' 'jugaba'
 'básquet' 'solo' 'en' 'el' 'básquet' 'tenía' 'miedo' 'para' 'nada' None
 'los' 'diecinueve' 'años' 'los' 'diecinueve' 'la' 'cuestión' 'es' 'que'
 'todos' 'los' 'días' 'cumplía' 'con' 'mi' 'rutina' 'la' 'rutina'
 'primera' 'era' 'a' 'las' 'nueve' 'la' 'la' 'noche' 'y' 'ya' 'segunda'
 None 'las' 'tres' 'de' 'la' 'mañana' 'manuales' 'una' 'linterna' 'en'
 'una' 'mano' 'y' 'un' 'bate' 'de' 'béisbol' 'en' 'la' 'otra' 'había'
 'practicado' 'béisbol' 'en' 'el' 'colegio' 'así' 'que' 'me' 'colegio'
 'confiado' 'de' 'poder' 'usarlo']"
